Hello!
10.800000190735;1650046249.069;sonar right;0.21
10.800000190735;1650046249.0692;sonar back;0.38
10.800000190735;1650046249.0718;sonar left;0.21
10.800000190735;1650046249.0719;sonar right;0.18
10.800000190735;1650046249.072;sonar back;0.47
10.800000190735;1650046249.0745;sonar left;0.31
10.800000190735;1650046249.0747;sonar right;0.21
10.800000190735;1650046249.0748;sonar back;0.47
11;1650046249.279;sonar left;0.25
11;1650046249.2791;sonar right;0.19
11;1650046249.2793;sonar back;0.48
11;1650046249.2819;sonar left;0.26
11;1650046249.2821;sonar right;0.26
11;1650046249.2822;sonar back;0.5
11;1650046249.2848;sonar left;0.25
11;1650046249.2849;sonar right;0.23
11;1650046249.2851;sonar back;0.47
11.199999809265;1650046249.4592;robot pose;0.59860694408417;-0.80041056871414;-0.089904579425688
11.199999809265;1650046249.4592;marks;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
11.199999809265;1650046249.4601;sonar left;0.23
11.199999809265;1650046249.4603;sonar right;0.28
11.199999809265;1650046249.4604;sonar back;0.57
11.39999961853;1650046249.6729;sonar left;0.24
11.39999961853;1650046249.6731;sonar right;0.14
11.39999961853;1650046249.6733;sonar back;0.52
11.39999961853;1650046249.6758;sonar left;0.25
11.39999961853;1650046249.676;sonar right;0.19
11.39999961853;1650046249.6761;sonar back;0.55
11.39999961853;1650046249.6788;sonar left;0.21
11.39999961853;1650046249.679;sonar right;0.24
11.39999961853;1650046249.6791;sonar back;0.5
11.39999961853;1650046249.6817;sonar left;0.17
11.39999961853;1650046249.6819;sonar right;0.19
11.39999961853;1650046249.682;sonar back;0.56
11.60000038147;1650046249.854;sonar left;0.16
11.60000038147;1650046249.8542;sonar right;0.23
11.60000038147;1650046249.8544;sonar back;0.53
11.60000038147;1650046249.857;sonar left;0.19
11.60000038147;1650046249.8572;sonar right;0.2
11.60000038147;1650046249.8574;sonar back;0.51
11.60000038147;1650046249.8599;sonar left;0.24
11.60000038147;1650046249.8601;sonar right;0.25
11.60000038147;1650046249.8602;sonar back;0.55
11.800000190735;1650046250.067;robot pose;0.68890804052353;-0.80055636167526;-0.11000083024318
11.800000190735;1650046250.067;marks;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
11.800000190735;1650046250.0679;sonar left;0.18
11.800000190735;1650046250.0681;sonar right;0.21
11.800000190735;1650046250.0682;sonar back;0.55
11.800000190735;1650046250.07;sonar left;0.3
11.800000190735;1650046250.0701;sonar right;0.22
11.800000190735;1650046250.0703;sonar back;0.6
11.800000190735;1650046250.0727;sonar left;0.23
11.800000190735;1650046250.0729;sonar right;0.19
11.800000190735;1650046250.073;sonar back;0.58
11.800000190735;1650046250.0755;sonar left;0.22
11.800000190735;1650046250.0757;sonar right;0.21
11.800000190735;1650046250.0758;sonar back;0.61
12;1650046250.2758;sonar left;0.18
12;1650046250.276;sonar right;0.24
12;1650046250.2762;sonar back;0.59
12;1650046250.277;battery;98.501793263131
12;1650046250.2784;sonar left;0.25
12;1650046250.2786;sonar right;0.23
12;1650046250.2788;sonar back;0.62
12;1650046250.2812;sonar left;0.25
12;1650046250.2813;sonar right;0.19
12;1650046250.2815;sonar back;0.62
12;1650046250.284;sonar left;0.22
12;1650046250.4517;sonar right;0.22
12;1650046250.452;sonar back;0.68
12.199999809265;1650046250.4536;sonar left;7.6
12.199999809265;1650046250.4538;sonar right;0.28
12.199999809265;1650046250.4539;sonar back;0.7
12.39999961853;1650046250.6652;robot pose;0.77917164564133;-0.80073082447052;-0.1034974496167
12.39999961853;1650046250.6652;marks;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
12.39999961853;1650046250.6661;sonar left;0.23
12.39999961853;1650046250.6662;sonar right;0.24
12.39999961853;1650046250.6664;sonar back;0.72
12.39999961853;1650046250.6683;sonar left;0.21
12.39999961853;1650046250.6685;sonar right;0.2
12.39999961853;1650046250.6686;sonar back;0.67
12.39999961853;1650046250.6711;sonar left;0.25
12.39999961853;1650046250.6713;sonar right;0.25
12.39999961853;1650046250.6714;sonar back;0.65
12.39999961853;1650046250.6739;sonar left;0.28
12.39999961853;1650046250.8726;sonar right;0.29
12.39999961853;1650046250.8728;sonar back;0.69
12.60000038147;1650046250.8744;sonar left;0.26
12.60000038147;1650046250.8745;sonar right;0.24
12.60000038147;1650046250.8747;sonar back;0.76
12.60000038147;1650046250.8774;sonar left;0.24
12.60000038147;1650046250.8775;sonar right;0.19
12.60000038147;1650046250.8777;sonar back;0.74
12.60000038147;1650046250.8802;sonar left;0.22
12.60000038147;1650046250.8803;sonar right;0.2
12.60000038147;1650046250.8805;sonar back;0.7
12.800000190735;1650046251.0547;sonar left;0.2
12.800000190735;1650046251.0549;sonar right;0.25
12.800000190735;1650046251.055;sonar back;0.77
12.800000190735;1650046251.0576;sonar left;0.21
12.800000190735;1650046251.0578;sonar right;0.19
12.800000190735;1650046251.058;sonar back;0.78
12.800000190735;1650046251.0604;sonar left;0.27
12.800000190735;1650046251.0605;sonar right;0.27
12.800000190735;1650046251.0607;sonar back;0.77
12.800000190735;1650046251.0632;sonar left;0.29
12.800000190735;1650046251.0633;sonar right;0.22
12.800000190735;1650046251.0634;sonar back;0.74
13;1650046251.2714;robot pose;0.86940109729767;-0.80090367794037;-0.12117189144532
13;1650046251.2714;marks;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
13;1650046251.2723;sonar left;0.19
13;1650046251.2724;sonar right;0.23
13;1650046251.2726;sonar back;0.78
13;1650046251.2746;sonar left;0.25
13;1650046251.2748;sonar right;0.25
13;1650046251.275;sonar back;0.74
13;1650046251.2774;sonar left;0.22
13;1650046251.2775;sonar right;0.21
13;1650046251.2777;sonar back;0.74
13;1650046251.2802;sonar left;0.27
13;1650046251.2803;sonar right;0.2
13;1650046251.2805;sonar back;0.79
13.199999809265;1650046251.4525;sonar left;0.18
13.199999809265;1650046251.4527;sonar right;0.23
13.199999809265;1650046251.4528;sonar back;0.79
13.199999809265;1650046251.4537;battery;98.421574737562
13.39999961853;1650046251.6688;sonar left;0.22
13.39999961853;1650046251.669;sonar right;0.22
13.39999961853;1650046251.6691;sonar back;0.83
13.39999961853;1650046251.6719;sonar left;0.2
13.39999961853;1650046251.6721;sonar right;0.23
13.39999961853;1650046251.6722;sonar back;0.81
13.39999961853;1650046251.6746;sonar left;0.21
13.39999961853;1650046251.6748;sonar right;0.25
13.39999961853;1650046251.6749;sonar back;0.85
13.39999961853;1650046251.6774;sonar left;0.23
13.39999961853;1650046251.6776;sonar right;0.2
13.39999961853;1650046251.6777;sonar back;0.84
13.60000038147;1650046251.8504;robot pose;0.9595935344696;-0.80109614133835;-0.13160879402307
13.60000038147;1650046251.8504;marks;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
13.60000038147;1650046251.8513;sonar left;0.26
13.60000038147;1650046251.8515;sonar right;0.26
13.60000038147;1650046251.8516;sonar back;0.9
13.60000038147;1650046251.8536;sonar left;0.24
13.60000038147;1650046251.8537;sonar right;0.19
13.60000038147;1650046251.8539;sonar back;0.85
13.60000038147;1650046251.8563;sonar left;0.21
13.60000038147;1650046251.8565;sonar right;0.23
13.60000038147;1650046251.8566;sonar back;0.85
13.60000038147;1650046252.0645;sonar left;0.24
13.60000038147;1650046252.0648;sonar right;0.27
13.60000038147;1650046252.0649;sonar back;0.89
13.800000190735;1650046252.0665;sonar left;0.25
13.800000190735;1650046252.0667;sonar right;0.26
13.800000190735;1650046252.0668;sonar back;0.84
13.800000190735;1650046252.0695;sonar left;0.28
13.800000190735;1650046252.0697;sonar right;0.27
13.800000190735;1650046252.0698;sonar back;0.89
13.800000190735;1650046252.0723;sonar left;0.24
13.800000190735;1650046252.0725;sonar right;0.18
13.800000190735;1650046252.0726;sonar back;0.88
14;1650046252.2813;sonar left;2.84
14;1650046252.2815;sonar right;0.24
14;1650046252.2817;sonar back;0.92
14;1650046252.2842;sonar left;0.26
14;1650046252.2844;sonar right;0.23
14;1650046252.2846;sonar back;0.9
14;1650046252.2871;sonar left;0.26
14;1650046252.2872;sonar right;0.21
14;1650046252.2874;sonar back;0.93
14;1650046252.2899;sonar left;0.22
14;1650046252.457;sonar right;0.21
14;1650046252.4572;sonar back;0.92
14.199999809265;1650046252.4585;robot pose;1.0497266054153;-0.80130791664124;-0.13885111574039
14.199999809265;1650046252.4585;marks;2;2;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.37
14.199999809265;1650046252.4593;sonar left;0.27
14.199999809265;1650046252.4595;sonar right;0.24
14.199999809265;1650046252.4596;sonar back;0.92
14.39999961853;1650046252.6818;sonar left;0.2
14.39999961853;1650046252.6819;sonar right;0.21
14.39999961853;1650046252.6821;sonar back;0.98
14.39999961853;1650046252.683;battery;98.353421151304
14.39999961853;1650046252.6848;sonar left;0.18
14.39999961853;1650046252.6849;sonar right;0.24
14.39999961853;1650046252.6851;sonar back;1
14.39999961853;1650046252.6876;sonar left;0.27
14.39999961853;1650046252.6878;sonar right;0.26
14.39999961853;1650046252.6879;sonar back;0.99
14.39999961853;1650046252.6904;sonar left;0.26
14.39999961853;1650046252.6906;sonar right;0.26
14.39999961853;1650046252.6907;sonar back;0.95
14.60000038147;1650046252.8598;sonar left;0.17
14.60000038147;1650046252.86;sonar right;0.19
14.60000038147;1650046252.8627;sonar left;0.23
14.60000038147;1650046252.8629;sonar right;0.2
14.60000038147;1650046252.8655;sonar left;0.24
14.60000038147;1650046252.8656;sonar right;0.25
14.800000190735;1650046253.0664;robot pose;1.1398841142654;-0.80152463912964;-0.1456247023857
14.800000190735;1650046253.0665;marks;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
14.800000190735;1650046253.0674;sonar left;0.21
14.800000190735;1650046253.0675;sonar right;0.27
14.800000190735;1650046253.0688;sonar left;0.3
14.800000190735;1650046253.069;sonar right;0.25
14.800000190735;1650046253.0716;sonar left;0.21
14.800000190735;1650046253.0718;sonar right;0.26
14.800000190735;1650046253.0744;sonar left;0.3
14.800000190735;1650046253.0745;sonar right;0.2
15;1650046253.2768;sonar left;0.32
15;1650046253.277;sonar right;0.24
15;1650046253.2795;sonar left;0.18
15;1650046253.2796;sonar right;0.21
15;1650046253.2822;sonar left;0.22
15;1650046253.2824;sonar right;0.17
15;1650046253.2848;sonar left;0.27
15;1650046253.2849;sonar right;0.26
15.199999809265;1650046253.4565;sonar left;0.22
15.199999809265;1650046253.4567;sonar right;0.24
15.39999961853;1650046253.6706;robot pose;1.23000228405;-0.80174249410629;-0.13969363024668
15.39999961853;1650046253.6706;marks;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
15.39999961853;1650046253.6715;sonar left;0.23
15.39999961853;1650046253.6716;sonar right;0.3
15.39999961853;1650046253.6738;sonar left;0.2
15.39999961853;1650046253.674;sonar right;0.23
15.39999961853;1650046253.6766;sonar left;0.28
15.39999961853;1650046253.6767;sonar right;0.27
15.39999961853;1650046253.6792;sonar left;0.21
15.39999961853;1650046253.6793;sonar right;0.23
15.60000038147;1650046253.851;sonar left;0.25
15.60000038147;1650046253.8512;sonar right;0.2
15.60000038147;1650046253.8521;battery;98.273278279113
15.60000038147;1650046253.8538;sonar left;0.27
15.60000038147;1650046253.854;sonar right;0.26
15.60000038147;1650046253.8566;sonar left;0.23
15.60000038147;1650046253.8568;sonar right;0.19
15.60000038147;1650046253.8593;sonar left;0.23
15.60000038147;1650046253.8595;sonar right;0.23
15.800000190735;1650046254.0577;sonar left;0.27
15.800000190735;1650046254.0578;sonar right;0.24
15.800000190735;1650046254.0605;sonar left;0.22
15.800000190735;1650046254.0606;sonar right;0.17
15.800000190735;1650046254.0633;sonar left;0.24
15.800000190735;1650046254.0635;sonar right;0.25
15.800000190735;1650046254.2606;sonar left;0.17
15.800000190735;1650046254.2609;sonar right;0.23
16;1650046254.2623;robot pose;1.3201178312302;-0.80196100473404;-0.13958658837578
16;1650046254.2623;marks;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
16;1650046254.2631;sonar left;0.24
16;1650046254.2632;sonar right;0.24
16;1650046254.2655;sonar left;0.23
16;1650046254.2656;sonar right;0.2
16;1650046254.2683;sonar left;0.23
16;1650046254.2684;sonar right;0.24
16.200000762939;1650046254.4647;sonar left;0.21
16.200000762939;1650046254.4649;sonar right;0.22
16.39999961853;1650046254.6546;sonar left;0.23
16.39999961853;1650046254.6548;sonar right;0.24
16.39999961853;1650046254.6575;sonar left;0.21
16.39999961853;1650046254.6577;sonar right;0.23
16.39999961853;1650046254.6603;sonar left;0.23
16.39999961853;1650046254.6605;sonar right;0.22
16.39999961853;1650046254.8584;sonar left;0.22
16.39999961853;1650046254.8587;sonar right;0.2
16.60000038147;1650046254.86;robot pose;1.4101771116257;-0.8022038936615;-0.18140207369166
16.60000038147;1650046254.8601;marks;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
16.60000038147;1650046254.8607;sonar left;0.24
16.60000038147;1650046254.8609;sonar right;0.2
16.60000038147;1650046254.8632;sonar left;0.23
16.60000038147;1650046254.8633;sonar right;0.29
16.60000038147;1650046254.866;sonar left;0.27
16.60000038147;1650046254.8661;sonar right;0.22
16.799999237061;1650046255.0645;sonar left;0.23
16.799999237061;1650046255.0646;sonar right;0.24
16.799999237061;1650046255.0656;battery;98.197180401139
16.799999237061;1650046255.0673;sonar left;0.28
16.799999237061;1650046255.0675;sonar right;0.18
16.799999237061;1650046255.0701;sonar left;0.27
16.799999237061;1650046255.0702;sonar right;0.24
16.799999237061;1650046255.0729;sonar left;0.25
16.799999237061;1650046255.2698;sonar right;0.2
17;1650046255.2715;sonar left;0.21
17;1650046255.2716;sonar right;0.27
17;1650046255.2743;sonar left;0.2
17;1650046255.2745;sonar right;0.23
17;1650046255.2772;sonar left;0.24
17;1650046255.2773;sonar right;0.18
17.200000762939;1650046255.4782;robot pose;1.5001925230026;-0.80252915620804;-0.21870894046424
17.200000762939;1650046255.4782;marks;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
17.200000762939;1650046255.4791;sonar left;0.24
17.200000762939;1650046255.4792;sonar right;0.25
17.39999961853;1650046255.6593;sonar left;0.26
17.39999961853;1650046255.6594;sonar right;3.47
17.39999961853;1650046255.6622;sonar left;0.27
17.39999961853;1650046255.6624;sonar right;0.28
17.39999961853;1650046255.6651;sonar left;0.23
17.39999961853;1650046255.6652;sonar right;0.23
17.39999961853;1650046255.6679;sonar left;0.22
17.39999961853;1650046255.866;sonar right;0.24
17.60000038147;1650046255.8678;sonar left;0.22
17.60000038147;1650046255.868;sonar right;0.24
17.60000038147;1650046255.8709;sonar left;0.25
17.60000038147;1650046255.871;sonar right;0.2
17.60000038147;1650046255.8737;sonar left;0.26
17.60000038147;1650046255.8739;sonar right;0.26
17.799999237061;1650046256.0728;robot pose;1.5901699066162;-0.80287307500839;-0.23310733942038
17.799999237061;1650046256.0729;marks;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
17.799999237061;1650046256.0738;sonar left;0.24
17.799999237061;1650046256.074;sonar right;0.18
17.799999237061;1650046256.0758;sonar left;0.23
17.799999237061;1650046256.0759;sonar right;0.25
17.799999237061;1650046256.0786;sonar left;0.25
17.799999237061;1650046256.0787;sonar right;0.21
17.799999237061;1650046256.0813;sonar left;0.22
17.799999237061;1650046256.0815;sonar right;0.22
18;1650046256.2809;sonar left;0.23
18;1650046256.2811;sonar right;0.22
18;1650046256.282;battery;98.121119385067
18;1650046256.2837;sonar left;0.23
18;1650046256.2839;sonar right;0.23
18;1650046256.2865;sonar left;0.21
18;1650046256.2867;sonar right;0.16
18.200000762939;1650046256.4558;sonar left;0.18
18.200000762939;1650046256.456;sonar right;0.22
18.39999961853;1650046256.6672;robot pose;1.6801285743713;-0.80323421955109;-0.23128938852325
18.39999961853;1650046256.6672;marks;2;2;2;0.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.38
18.39999961853;1650046256.6683;sonar left;0.23
18.39999961853;1650046256.6684;sonar right;0.2
18.39999961853;1650046256.6703;sonar left;0.23
18.39999961853;1650046256.6704;sonar right;0.23
18.39999961853;1650046256.6731;sonar left;0.28
18.39999961853;1650046256.6733;sonar right;0.21
18.39999961853;1650046256.6757;sonar left;0.27
18.39999961853;1650046256.6759;sonar right;0.18
18.60000038147;1650046256.8757;sonar left;0.2
18.60000038147;1650046256.8759;sonar right;0.27
18.60000038147;1650046256.8788;sonar left;0.18
18.60000038147;1650046256.879;sonar right;0.23
18.60000038147;1650046256.8818;sonar left;0.14
18.60000038147;1650046256.882;sonar right;0.23
18.799999237061;1650046257.052;sonar left;0.24
18.799999237061;1650046257.0522;sonar right;0.25
18.799999237061;1650046257.055;sonar left;0.17
18.799999237061;1650046257.0552;sonar right;0.19
18.799999237061;1650046257.0579;sonar left;0.21
18.799999237061;1650046257.058;sonar right;0.27
18.799999237061;1650046257.0607;sonar left;0.24
18.799999237061;1650046257.0608;sonar right;0.23
19;1650046257.2642;robot pose;1.7701003551483;-0.80360162258148;-0.2425394571382
19;1650046257.2642;marks;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
19;1650046257.265;sonar left;0.25
19;1650046257.2652;sonar right;0.23
19;1650046257.2673;sonar left;0.24
19;1650046257.2675;sonar right;0.23
19;1650046257.2701;sonar left;0.23
19;1650046257.2703;sonar right;0.21
19;1650046257.2729;sonar left;0.19
19;1650046257.4754;sonar right;0.25
19.200000762939;1650046257.477;sonar left;0.24
19.200000762939;1650046257.4772;sonar right;0.19
19.200000762939;1650046257.478;battery;98.045095213041
19.39999961853;1650046257.6597;sonar left;0.21
19.39999961853;1650046257.6599;sonar right;0.26
19.39999961853;1650046257.6626;sonar left;0.23
19.39999961853;1650046257.6628;sonar right;0.18
19.39999961853;1650046257.6655;sonar left;0.24
19.39999961853;1650046257.6657;sonar right;0.22
19.39999961853;1650046257.6684;sonar left;0.28
19.39999961853;1650046257.6685;sonar right;0.23
19.60000038147;1650046257.8692;robot pose;1.8600159883499;-0.80397599935532;-0.24521352955911
19.60000038147;1650046257.8692;marks;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
19.60000038147;1650046257.87;sonar left;0.2
19.60000038147;1650046257.8702;sonar right;0.21
19.60000038147;1650046257.8724;sonar left;0.22
19.60000038147;1650046257.8726;sonar right;0.24
19.60000038147;1650046257.8751;sonar left;0.22
19.60000038147;1650046257.8753;sonar right;0.25
19.60000038147;1650046257.8779;sonar left;0.29
19.60000038147;1650046258.0754;sonar right;0.27
19.799999237061;1650046258.077;sonar left;0.28
19.799999237061;1650046258.0772;sonar right;0.19
19.799999237061;1650046258.0797;sonar left;0.24
19.799999237061;1650046258.0799;sonar right;0.21
19.799999237061;1650046258.0825;sonar left;0.25
19.799999237061;1650046258.0827;sonar right;0.19
19.799999237061;1650046258.2517;sonar left;0.27
19.799999237061;1650046258.2519;sonar right;0.26
20;1650046258.2534;sonar left;0.21
20;1650046258.2536;sonar right;0.25
20;1650046258.2564;sonar left;0.22
20;1650046258.2565;sonar right;0.23
20;1650046258.2591;sonar left;0.27
20;1650046258.2593;sonar right;0.19
20.200000762939;1650046258.4608;robot pose;1.9499405622482;-0.8043726682663;-0.25792515193474
20.200000762939;1650046258.4609;marks;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
20.200000762939;1650046258.4617;sonar left;0.23
20.200000762939;1650046258.4618;sonar right;0.23
20.39999961853;1650046258.6712;sonar left;0.23
20.39999961853;1650046258.6714;sonar right;0.22
20.39999961853;1650046258.6723;battery;97.977104801527
20.39999961853;1650046258.6739;sonar left;0.19
20.39999961853;1650046258.6741;sonar right;1.56
20.39999961853;1650046258.6767;sonar left;0.28
20.39999961853;1650046258.6768;sonar right;0.26
20.39999961853;1650046258.6795;sonar left;0.31
20.39999961853;1650046258.6796;sonar right;0.19
20.60000038147;1650046258.8776;sonar left;0.21
20.60000038147;1650046258.8778;sonar right;0.26
20.60000038147;1650046258.8805;sonar left;0.26
20.60000038147;1650046258.8807;sonar right;0.25
20.60000038147;1650046258.8833;sonar left;0.31
20.60000038147;1650046258.8835;sonar right;0.25
20.60000038147;1650046259.0519;sonar left;0.18
20.60000038147;1650046259.0521;sonar right;0.21
20.799999237061;1650046259.0536;robot pose;2.0397503376007;-0.80478000640869;-0.26250009801818
20.799999237061;1650046259.0536;marks;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
20.799999237061;1650046259.0543;sonar left;0.25
20.799999237061;1650046259.0545;sonar right;0.26
20.799999237061;1650046259.0566;sonar left;0.23
20.799999237061;1650046259.0568;sonar right;0.22
20.799999237061;1650046259.0593;sonar left;0.24
20.799999237061;1650046259.0595;sonar right;0.22
21;1650046259.2633;sonar left;0.27
21;1650046259.2634;sonar right;0.25
21;1650046259.2661;sonar left;0.28
21;1650046259.2662;sonar right;0.25
21;1650046259.2689;sonar left;0.27
21;1650046259.269;sonar right;0.19
21;1650046259.2716;sonar left;0.2
21;1650046259.2718;sonar right;0.19
21.200000762939;1650046259.471;sonar left;0.2
21.200000762939;1650046259.4711;sonar right;0.29
21.39999961853;1650046259.6523;robot pose;2.1295738220215;-0.80518037080765;-0.25657493559362
21.39999961853;1650046259.6523;marks;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
21.39999961853;1650046259.6532;sonar left;0.22
21.39999961853;1650046259.6534;sonar right;0.23
21.39999961853;1650046259.6555;sonar left;0.27
21.39999961853;1650046259.6556;sonar right;0.19
21.39999961853;1650046259.6582;sonar left;0.18
21.39999961853;1650046259.6584;sonar right;0.24
21.39999961853;1650046259.661;sonar left;0.2
21.39999961853;1650046259.8652;sonar right;0.18
21.60000038147;1650046259.8668;sonar left;0.2
21.60000038147;1650046259.867;sonar right;0.26
21.60000038147;1650046259.8678;battery;97.89715380908
21.60000038147;1650046259.8697;sonar left;0.17
